true_label,risk_score,classification,severity,ae_flagged,km_flagged
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
DOS-SYN_FLOOD,0.3871,SUSPECT,MEDIUM,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
DOS-UDP_FLOOD,0.4913,ROGUE,HIGH,True,False
RECON-PORTSCAN,0.3911,SUSPECT,MEDIUM,True,False
DDOS-SYN_FLOOD,0.4714,ROGUE,HIGH,True,False
MITM-ARPSPOOFING,0.2765,KNOWN,LOW,False,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.5594,ROGUE,HIGH,True,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-SYN_FLOOD,0.4206,SUSPECT,MEDIUM,True,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
MIRAI-UDPPLAIN,0.3,KNOWN,LOW,True,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.56,ROGUE,HIGH,True,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
VULNERABILITYSCAN,0.3741,SUSPECT,MEDIUM,True,False
MIRAI-UDPPLAIN,0.3,KNOWN,LOW,True,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
DOS-UDP_FLOOD,0.3829,SUSPECT,MEDIUM,True,False
DOS-SYN_FLOOD,0.5096,ROGUE,HIGH,True,False
DOS-TCP_FLOOD,0.4835,ROGUE,HIGH,True,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
BENIGN,0.1145,KNOWN,LOW,False,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
DOS-UDP_FLOOD,0.4789,ROGUE,HIGH,True,False
DDOS-TCP_FLOOD,0.3213,SUSPECT,MEDIUM,True,False
DDOS-SYN_FLOOD,0.4784,ROGUE,HIGH,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
DDOS-TCP_FLOOD,0.4846,ROGUE,HIGH,True,False
RECON-PORTSCAN,0.8143,ROGUE,CRITICAL,True,True
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
MIRAI-UDPPLAIN,0.3,KNOWN,LOW,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.4745,ROGUE,HIGH,True,False
DDOS-SYN_FLOOD,0.5452,ROGUE,HIGH,True,False
DDOS-TCP_FLOOD,0.4369,SUSPECT,MEDIUM,True,False
DOS-TCP_FLOOD,0.4266,SUSPECT,MEDIUM,True,False
VULNERABILITYSCAN,0.2379,KNOWN,LOW,False,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
MIRAI-UDPPLAIN,0.3,KNOWN,LOW,True,False
DOS-TCP_FLOOD,0.4595,ROGUE,HIGH,True,False
MIRAI-UDPPLAIN,0.3,KNOWN,LOW,True,False
DOS-SYN_FLOOD,0.5537,ROGUE,HIGH,True,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-TCP_FLOOD,0.4653,ROGUE,HIGH,True,False
BENIGN,0.2229,KNOWN,LOW,False,False
VULNERABILITYSCAN,0.676,ROGUE,CRITICAL,True,True
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-UDP_FLOOD,0.4858,ROGUE,HIGH,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
DOS-UDP_FLOOD,0.4517,ROGUE,HIGH,True,False
DDOS-TCP_FLOOD,0.4359,SUSPECT,MEDIUM,True,False
RECON-OSSCAN,0.2367,KNOWN,LOW,False,False
DOS-TCP_FLOOD,0.4969,ROGUE,HIGH,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
DDOS-TCP_FLOOD,0.4433,ROGUE,HIGH,True,False
DOS-UDP_FLOOD,0.4767,ROGUE,HIGH,True,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-UDP_FLOOD,0.3821,SUSPECT,MEDIUM,True,False
MIRAI-UDPPLAIN,0.3,KNOWN,LOW,True,False
BENIGN,0.2278,KNOWN,LOW,False,False
DOS-HTTP_FLOOD,0.3061,KNOWN,LOW,True,False
DOS-UDP_FLOOD,0.4722,ROGUE,HIGH,True,False
DDOS-TCP_FLOOD,0.4359,SUSPECT,MEDIUM,True,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
RECON-HOSTDISCOVERY,0.4813,ROGUE,HIGH,True,False
DDOS-SYN_FLOOD,0.4167,SUSPECT,MEDIUM,True,False
VULNERABILITYSCAN,0.5018,ROGUE,HIGH,True,False
DDOS-UDP_FLOOD,0.4385,SUSPECT,MEDIUM,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.4775,ROGUE,HIGH,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-SYN_FLOOD,0.4685,ROGUE,HIGH,True,False
BENIGN,0.117,KNOWN,LOW,False,False
DDOS-UDP_FLOOD,0.3214,SUSPECT,MEDIUM,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-UDP_FLOOD,0.4419,SUSPECT,MEDIUM,True,False
DDOS-TCP_FLOOD,0.4976,ROGUE,HIGH,True,False
DDOS-SYN_FLOOD,0.5575,ROGUE,HIGH,True,False
DDOS-TCP_FLOOD,0.3779,SUSPECT,MEDIUM,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.5257,ROGUE,HIGH,True,False
DOS-HTTP_FLOOD,0.4252,SUSPECT,MEDIUM,True,False
DDOS-UDP_FLOOD,0.3014,KNOWN,LOW,True,False
MITM-ARPSPOOFING,0.1663,KNOWN,LOW,False,False
BENIGN,0.2282,KNOWN,LOW,False,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DOS-SYN_FLOOD,0.3115,SUSPECT,MEDIUM,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.5106,ROGUE,HIGH,True,False
MITM-ARPSPOOFING,0.0108,KNOWN,LOW,False,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
BENIGN,0.5534,ROGUE,HIGH,True,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
BENIGN,0.0899,KNOWN,LOW,False,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DOS-UDP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
BENIGN,0.0454,KNOWN,LOW,False,False
DDOS-UDP_FLOOD,0.3242,SUSPECT,MEDIUM,True,False
DOS-TCP_FLOOD,0.4382,SUSPECT,MEDIUM,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-TCP_FLOOD,0.4869,ROGUE,HIGH,True,False
DOS-TCP_FLOOD,0.4143,SUSPECT,MEDIUM,True,False
DOS-SYN_FLOOD,0.3216,SUSPECT,MEDIUM,True,False
DOS-SYN_FLOOD,0.5351,ROGUE,HIGH,True,False
VULNERABILITYSCAN,0.5528,ROGUE,HIGH,True,False
DNS_SPOOFING,0.085,KNOWN,LOW,False,False
VULNERABILITYSCAN,0.1355,KNOWN,LOW,False,False
DOS-TCP_FLOOD,0.4294,SUSPECT,MEDIUM,True,False
MITM-ARPSPOOFING,0.2293,KNOWN,LOW,False,False
DOS-TCP_FLOOD,0.4415,SUSPECT,MEDIUM,True,False
MITM-ARPSPOOFING,0.3368,SUSPECT,MEDIUM,True,False
MIRAI-UDPPLAIN,0.3,KNOWN,LOW,True,False
RECON-HOSTDISCOVERY,0.8385,ROGUE,CRITICAL,True,True
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
BENIGN,0.2246,KNOWN,LOW,False,False
DDOS-SYNONYMOUSIP_FLOOD,0.5539,ROGUE,HIGH,True,False
RECON-OSSCAN,0.4511,ROGUE,HIGH,True,False
DOS-SYN_FLOOD,0.5406,ROGUE,HIGH,True,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
VULNERABILITYSCAN,0.0214,KNOWN,LOW,False,False
DDOS-SYN_FLOOD,0.5572,ROGUE,HIGH,True,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
BENIGN,0.1533,KNOWN,LOW,False,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DOS-SYN_FLOOD,0.4153,SUSPECT,MEDIUM,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-TCP_FLOOD,0.3803,SUSPECT,MEDIUM,True,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
DOS-HTTP_FLOOD,0.3784,SUSPECT,MEDIUM,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.5057,ROGUE,HIGH,True,False
DOS-HTTP_FLOOD,0.3401,SUSPECT,MEDIUM,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
DOS-TCP_FLOOD,0.4736,ROGUE,HIGH,True,False
DOS-SYN_FLOOD,0.5511,ROGUE,HIGH,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
DOS-SYN_FLOOD,0.4628,ROGUE,HIGH,True,False
VULNERABILITYSCAN,0.0584,KNOWN,LOW,False,False
DOS-SYN_FLOOD,0.5554,ROGUE,HIGH,True,False
DDOS-SYN_FLOOD,0.5172,ROGUE,HIGH,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.5041,ROGUE,HIGH,True,False
DDOS-UDP_FLOOD,0.322,SUSPECT,MEDIUM,True,False
RECON-OSSCAN,0.2239,KNOWN,LOW,False,False
DDOS-SYNONYMOUSIP_FLOOD,0.5606,ROGUE,HIGH,True,False
RECON-HOSTDISCOVERY,0.0345,KNOWN,LOW,False,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
BENIGN,0.1862,KNOWN,LOW,False,False
BENIGN,0.2447,KNOWN,LOW,False,False
RECON-OSSCAN,0.201,KNOWN,LOW,False,False
MITM-ARPSPOOFING,0.0901,KNOWN,LOW,False,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DOS-UDP_FLOOD,0.4125,SUSPECT,MEDIUM,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
DOS-HTTP_FLOOD,0.3196,SUSPECT,MEDIUM,True,False
DDOS-UDP_FLOOD,0.4789,ROGUE,HIGH,True,False
MITM-ARPSPOOFING,0.3021,KNOWN,LOW,True,False
DDOS-UDP_FLOOD,0.3469,SUSPECT,MEDIUM,True,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DOS-SYN_FLOOD,0.5481,ROGUE,HIGH,True,False
DDOS-SYN_FLOOD,0.4895,ROGUE,HIGH,True,False
DOS-SYN_FLOOD,0.544,ROGUE,HIGH,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.4757,ROGUE,HIGH,True,False
COMMANDINJECTION,0.1916,KNOWN,LOW,False,False
DOS-SYN_FLOOD,0.4289,SUSPECT,MEDIUM,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
DOS-TCP_FLOOD,0.4932,ROGUE,HIGH,True,False
VULNERABILITYSCAN,0.0417,KNOWN,LOW,False,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.4687,ROGUE,HIGH,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-UDP_FLOOD,0.4976,ROGUE,HIGH,True,False
MIRAI-UDPPLAIN,0.3,KNOWN,LOW,True,False
MIRAI-UDPPLAIN,0.3,KNOWN,LOW,True,False
DNS_SPOOFING,0.1233,KNOWN,LOW,False,False
DOS-UDP_FLOOD,0.4981,ROGUE,HIGH,True,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
RECON-PORTSCAN,0.4756,ROGUE,HIGH,True,False
MIRAI-UDPPLAIN,0.3,KNOWN,LOW,True,False
MITM-ARPSPOOFING,0.2788,KNOWN,LOW,False,False
DOS-TCP_FLOOD,0.3609,SUSPECT,MEDIUM,True,False
BENIGN,0.0619,KNOWN,LOW,False,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
DDOS-SYN_FLOOD,0.3,KNOWN,LOW,True,False
DNS_SPOOFING,0.1415,KNOWN,LOW,False,False
DDOS-SYNONYMOUSIP_FLOOD,0.4706,ROGUE,HIGH,True,False
BENIGN,0.0341,KNOWN,LOW,False,False
DDOS-SYNONYMOUSIP_FLOOD,0.4826,ROGUE,HIGH,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
DOS-UDP_FLOOD,0.4734,ROGUE,HIGH,True,False
BENIGN,0.1655,KNOWN,LOW,False,False
DDOS-SYN_FLOOD,0.3602,SUSPECT,MEDIUM,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-SYN_FLOOD,0.4389,SUSPECT,MEDIUM,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-SYN_FLOOD,0.5606,ROGUE,HIGH,True,False
BENIGN,0.0266,KNOWN,LOW,False,False
DOS-SYN_FLOOD,0.4693,ROGUE,HIGH,True,False
DDOS-UDP_FLOOD,0.3767,SUSPECT,MEDIUM,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
DOS-SYN_FLOOD,0.5179,ROGUE,HIGH,True,False
DOS-HTTP_FLOOD,0.4731,ROGUE,HIGH,True,False
DDOS-UDP_FLOOD,0.4614,ROGUE,HIGH,True,False
DOS-SYN_FLOOD,0.5336,ROGUE,HIGH,True,False
RECON-PORTSCAN,0.1369,KNOWN,LOW,False,False
DNS_SPOOFING,0.0793,KNOWN,LOW,False,False
MITM-ARPSPOOFING,0.003,KNOWN,LOW,False,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DNS_SPOOFING,0.1068,KNOWN,LOW,False,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
DDOS-UDP_FLOOD,0.4132,SUSPECT,MEDIUM,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
RECON-OSSCAN,0.5641,ROGUE,HIGH,True,False
RECON-HOSTDISCOVERY,0.4268,SUSPECT,MEDIUM,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
MITM-ARPSPOOFING,0.3006,KNOWN,LOW,True,False
DOS-UDP_FLOOD,0.4819,ROGUE,HIGH,True,False
DOS-TCP_FLOOD,0.4359,SUSPECT,MEDIUM,True,False
DDOS-UDP_FLOOD,0.4958,ROGUE,HIGH,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
BENIGN,0.1326,KNOWN,LOW,False,False
BENIGN,0.1923,KNOWN,LOW,False,False
DOS-UDP_FLOOD,0.4849,ROGUE,HIGH,True,False
VULNERABILITYSCAN,0.0667,KNOWN,LOW,False,False
DNS_SPOOFING,0.0727,KNOWN,LOW,False,False
MIRAI-UDPPLAIN,0.3,KNOWN,LOW,True,False
DDOS-ICMP_FRAGMENTATION,0.3003,KNOWN,LOW,True,False
DOS-SYN_FLOOD,0.5594,ROGUE,HIGH,True,False
DDOS-UDP_FLOOD,0.4717,ROGUE,HIGH,True,False
RECON-HOSTDISCOVERY,0.4274,SUSPECT,MEDIUM,True,False
DOS-TCP_FLOOD,0.4847,ROGUE,HIGH,True,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
VULNERABILITYSCAN,0.2691,KNOWN,LOW,False,False
RECON-OSSCAN,0.1384,KNOWN,LOW,False,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.5282,ROGUE,HIGH,True,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
DOS-TCP_FLOOD,0.4062,SUSPECT,MEDIUM,True,False
DDOS-UDP_FLOOD,0.4058,SUSPECT,MEDIUM,True,False
DDOS-SYN_FLOOD,0.5402,ROGUE,HIGH,True,False
DOS-UDP_FLOOD,0.4734,ROGUE,HIGH,True,False
RECON-PORTSCAN,0.514,ROGUE,HIGH,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
RECON-PORTSCAN,0.2187,KNOWN,LOW,False,False
DDOS-SYNONYMOUSIP_FLOOD,0.5464,ROGUE,HIGH,True,False
DDOS-TCP_FLOOD,0.4979,ROGUE,HIGH,True,False
MIRAI-UDPPLAIN,0.3,KNOWN,LOW,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.5533,ROGUE,HIGH,True,False
DOS-UDP_FLOOD,0.3716,SUSPECT,MEDIUM,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
DOS-SYN_FLOOD,0.5583,ROGUE,HIGH,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-UDP_FLOOD,0.4036,SUSPECT,MEDIUM,True,False
DDOS-SYN_FLOOD,0.4405,SUSPECT,MEDIUM,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
DOS-SYN_FLOOD,0.555,ROGUE,HIGH,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.4752,ROGUE,HIGH,True,False
RECON-OSSCAN,0.2155,KNOWN,LOW,False,False
DOS-UDP_FLOOD,0.4962,ROGUE,HIGH,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.5487,ROGUE,HIGH,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
DNS_SPOOFING,0.1094,KNOWN,LOW,False,False
DDOS-UDP_FLOOD,0.3083,KNOWN,LOW,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
MIRAI-UDPPLAIN,0.3,KNOWN,LOW,True,False
DDOS-UDP_FLOOD,0.4788,ROGUE,HIGH,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.4653,ROGUE,HIGH,True,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-SYN_FLOOD,0.4664,ROGUE,HIGH,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
BENIGN,0.0361,KNOWN,LOW,False,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
BENIGN,0.1628,KNOWN,LOW,False,False
VULNERABILITYSCAN,0.1916,KNOWN,LOW,False,False
DDOS-UDP_FLOOD,0.4734,ROGUE,HIGH,True,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DOS-TCP_FLOOD,0.4407,SUSPECT,MEDIUM,True,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-SYN_FLOOD,0.555,ROGUE,HIGH,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.5511,ROGUE,HIGH,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
DOS-TCP_FLOOD,0.4604,ROGUE,HIGH,True,False
DDOS-TCP_FLOOD,0.4377,SUSPECT,MEDIUM,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-SYN_FLOOD,0.455,ROGUE,HIGH,True,False
DOS-SYN_FLOOD,0.5282,ROGUE,HIGH,True,False
DDOS-SYN_FLOOD,0.5152,ROGUE,HIGH,True,False
DICTIONARYBRUTEFORCE,0.5419,ROGUE,HIGH,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
DDOS-SYN_FLOOD,0.4702,ROGUE,HIGH,True,False
RECON-OSSCAN,0.4897,ROGUE,HIGH,True,False
MIRAI-UDPPLAIN,0.3,KNOWN,LOW,True,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
VULNERABILITYSCAN,0.0754,KNOWN,LOW,False,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-TCP_FLOOD,0.4437,ROGUE,HIGH,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
DOS-UDP_FLOOD,0.3441,SUSPECT,MEDIUM,True,False
DOS-TCP_FLOOD,0.3781,SUSPECT,MEDIUM,True,False
MIRAI-UDPPLAIN,0.3,KNOWN,LOW,True,False
DOS-UDP_FLOOD,0.3,KNOWN,LOW,True,False
RECON-HOSTDISCOVERY,0.2146,KNOWN,LOW,False,False
MITM-ARPSPOOFING,0.0014,KNOWN,LOW,False,False
MITM-ARPSPOOFING,0.213,KNOWN,LOW,False,False
DDOS-SYNONYMOUSIP_FLOOD,0.4665,ROGUE,HIGH,True,False
DDOS-SYN_FLOOD,0.4953,ROGUE,HIGH,True,False
DDOS-SYN_FLOOD,0.4736,ROGUE,HIGH,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
DDOS-UDP_FLOOD,0.4297,SUSPECT,MEDIUM,True,False
BENIGN,0.2419,KNOWN,LOW,False,False
RECON-HOSTDISCOVERY,0.3102,SUSPECT,MEDIUM,True,False
DDOS-TCP_FLOOD,0.4369,SUSPECT,MEDIUM,True,False
DDOS-SYN_FLOOD,0.541,ROGUE,HIGH,True,False
DOS-TCP_FLOOD,0.4928,ROGUE,HIGH,True,False
DDOS-TCP_FLOOD,0.4912,ROGUE,HIGH,True,False
DDOS-SYN_FLOOD,0.4879,ROGUE,HIGH,True,False
DOS-SYN_FLOOD,0.5509,ROGUE,HIGH,True,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-SYN_FLOOD,0.3462,SUSPECT,MEDIUM,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
DDOS-TCP_FLOOD,0.4122,SUSPECT,MEDIUM,True,False
RECON-OSSCAN,0.0985,KNOWN,LOW,False,False
MITM-ARPSPOOFING,0.1396,KNOWN,LOW,False,False
DOS-UDP_FLOOD,0.3304,SUSPECT,MEDIUM,True,False
DDOS-UDP_FLOOD,0.4739,ROGUE,HIGH,True,False
BENIGN,0.2294,KNOWN,LOW,False,False
DOS-SYN_FLOOD,0.3117,SUSPECT,MEDIUM,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.5448,ROGUE,HIGH,True,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-HTTP_FLOOD,0.4291,SUSPECT,MEDIUM,True,False
MITM-ARPSPOOFING,0.1654,KNOWN,LOW,False,False
DOS-UDP_FLOOD,0.4802,ROGUE,HIGH,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
RECON-HOSTDISCOVERY,0.3534,SUSPECT,MEDIUM,True,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
DOS-TCP_FLOOD,0.4407,SUSPECT,MEDIUM,True,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-UDP_FLOOD,0.4116,SUSPECT,MEDIUM,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.5154,ROGUE,HIGH,True,False
DOS-UDP_FLOOD,0.3,KNOWN,LOW,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
DNS_SPOOFING,0.3228,SUSPECT,MEDIUM,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-UDP_FLOOD,0.4958,ROGUE,HIGH,True,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
MITM-ARPSPOOFING,0.0272,KNOWN,LOW,False,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
